"year","quarter","state.fips","teen.emp.rate","min.wage"
1993,3,42,0.511,4.25
1993,4,42,0.3915,4.25
1994,1,42,0.4126,4.25
1994,2,42,0.4557,4.25
1994,3,42,0.5137,4.25
1994,4,42,0.4366,4.25
1995,1,42,0.4147,4.25
1995,2,42,0.464,4.25
1995,3,42,0.4953,4.25
1995,4,42,0.4269,4.25
1996,1,42,0.4032,4.25
1996,2,42,0.4667,4.25
1996,3,42,0.4939,4.25
1996,4,42,0.4102,4.75
1997,1,42,0.4161,4.75
1997,2,42,0.4504,4.75
1997,3,42,0.5251,4.88
1997,4,42,0.4197,5.15
1998,1,42,0.4088,5.15
1998,2,42,0.4846,5.15
1998,3,42,0.5644,5.15
1998,4,42,0.4034,5.15
1999,1,42,0.392,5.15
1999,2,42,0.4692,5.15
1999,3,42,0.5203,5.15
1999,4,42,0.399,5.15
2000,1,42,0.4327,5.15
2000,2,42,0.5,5.15
2000,3,42,0.5192,5.15
2000,4,42,0.3778,5.15
2001,1,42,0.4169,5.15
2001,2,42,0.4974,5.15
2001,3,42,0.4587,5.15
2001,4,42,0.4059,5.15
2002,1,42,0.3854,5.15
2002,2,42,0.475,5.15
2002,3,42,0.5406,5.15
2002,4,42,0.3942,5.15
2003,1,42,0.3439,5.15
2003,2,42,0.4138,5.15
2003,3,42,0.4778,5.15
2003,4,42,0.3746,5.15
2004,1,42,0.3664,5.15
2004,2,42,0.4011,5.15
2004,3,42,0.5026,5.15
2004,4,42,0.3611,5.15
2005,1,42,0.3824,5.15
2005,2,42,0.4461,5.15
2005,3,42,0.4403,5.15
2005,4,42,0.3289,5.15
2006,1,42,0.3894,5.15
2006,2,42,0.3683,5.15
2006,3,42,0.4648,5.15
2006,4,42,0.3656,5.15
2007,1,42,0.3942,6.25
2007,2,42,0.3765,6.25
2007,3,42,0.4381,7.15
2007,4,42,0.3543,7.15
2008,1,42,0.368,7.15
2008,2,42,0.3918,7.15
2008,3,42,0.4337,7.15
2008,4,42,0.3446,7.15
2009,1,42,0.3537,7.15
2009,2,42,0.4044,7.15
2009,3,42,0.3956,7.22
2009,4,42,0.2719,7.25
2010,1,42,0.2728,7.25
2010,2,42,0.3401,7.25
2010,3,42,0.3939,7.25
2010,4,42,0.3553,7.25
2011,1,42,0.4083,7.25
2011,2,42,0.409,7.25
2011,3,42,0.4054,7.25
2011,4,42,0.3481,7.25
2012,1,42,0.3595,7.25
2012,2,42,0.314,7.25
2012,3,42,0.3993,7.25
2012,4,42,0.331,7.25
2013,1,42,0.2837,7.25
2013,2,42,0.3159,7.25
2013,3,42,0.3693,7.25
2013,4,42,0.3313,7.25
2014,1,42,0.3138,7.25
2014,2,42,0.282,7.25
2014,3,42,0.4149,7.25
2014,4,42,0.3432,7.25
2015,1,42,0.3066,7.25
2015,2,42,0.3907,7.25
2015,3,42,0.3996,7.25
2015,4,42,0.3425,7.25
2016,1,42,0.3457,7.25
2016,2,42,0.3673,7.25
2016,3,42,0.3759,7.25
2016,4,42,0.3571,7.25
2017,1,42,0.3364,7.25
2017,2,42,0.3798,7.25
2017,3,42,0.3862,7.25
2017,4,42,0.2963,7.25
2018,1,42,0.316,7.25
2018,2,42,0.3845,7.25
2018,3,42,0.4476,7.25
2018,4,42,0.3864,7.25
2019,1,42,0.3395,7.25
2019,2,42,0.3826,7.25
2019,3,42,0.4147,7.25
2019,4,42,0.3463,7.25
1979,1,44,0.4747,2.9
1979,2,44,0.5947,2.9
1979,3,44,0.7103,2.9
1979,4,44,0.5469,2.9
1980,1,44,0.4453,3.1
1980,2,44,0.5547,3.1
1980,3,44,0.6248,3.1
1980,4,44,0.5622,3.1
1981,1,44,0.4881,3.35
1981,2,44,0.5868,3.35
1981,3,44,0.6693,3.35
1981,4,44,0.4531,3.35
1982,1,44,0.4417,3.35
1982,2,44,0.5518,3.35
1982,3,44,0.5651,3.35
1982,4,44,0.4292,3.35
1983,1,44,0.4753,3.35
1983,2,44,0.4999,3.35
1983,3,44,0.5827,3.35
1983,4,44,0.5284,3.35
1984,1,44,0.4186,3.35
1984,2,44,0.5795,3.35
1984,3,44,0.6652,3.35
1984,4,44,0.5636,3.35
1985,1,44,0.4532,3.35
1985,2,44,0.5374,3.35
1985,3,44,0.6147,3.35
1985,4,44,0.5503,3.35
1986,1,44,0.6258,3.35
1986,2,44,0.6724,3.35
1986,3,44,0.6413,3.55
1986,4,44,0.6029,3.55
1987,1,44,0.5633,3.55
1987,2,44,0.551,3.55
1987,3,44,0.6244,3.65
1987,4,44,0.5769,3.65
1988,1,44,0.4594,3.65
1988,2,44,0.5284,3.65
1988,3,44,0.5938,4
1988,4,44,0.6264,4
1989,1,44,0.6283,4
1989,2,44,0.5813,4
1989,3,44,0.7069,4.17
1989,4,44,0.6077,4.25
1990,1,44,0.4802,4.25
1990,2,44,0.594,4.25
1990,3,44,0.6409,4.25
1990,4,44,0.6047,4.25
1991,1,44,0.453,4.25
1991,2,44,0.4382,4.45
1991,3,44,0.5434,4.45
1991,4,44,0.5408,4.45
1992,1,44,0.4855,4.45
1992,2,44,0.4682,4.45
1992,3,44,0.5943,4.45
1992,4,44,0.5151,4.45
1993,1,44,0.4581,4.45
1993,2,44,0.5057,4.45
1993,3,44,0.5561,4.45
1993,4,44,0.4258,4.45
1994,1,44,0.3753,4.45
1994,2,44,0.4361,4.45
1994,3,44,0.5237,4.45
1994,4,44,0.5618,4.45
1995,1,44,0.4648,4.45
1995,2,44,0.3701,4.45
1995,3,44,0.5968,4.45
1995,4,44,0.6082,4.45
1996,1,44,0.444,4.45
1996,2,44,0.5192,4.45
1996,3,44,0.5643,4.55
1996,4,44,0.6128,4.75
1997,1,44,0.5696,5.15
1997,2,44,0.5193,5.15
1997,3,44,0.5778,5.15
1997,4,44,0.5443,5.15
1998,1,44,0.4318,5.15
1998,2,44,0.4178,5.15
1998,3,44,0.5396,5.15
1998,4,44,0.5706,5.15
1999,1,44,0.4801,5.15
1999,2,44,0.53,5.15
1999,3,44,0.6117,5.65
1999,4,44,0.4785,5.65
2000,1,44,0.4228,5.65
2000,2,44,0.4803,5.65
2000,3,44,0.5702,5.81
2000,4,44,0.4656,6.15
2001,1,44,0.5154,6.15
2001,2,44,0.5037,6.15
2001,3,44,0.5536,6.15
2001,4,44,0.4742,6.15
2002,1,44,0.4178,6.15
2002,2,44,0.435,6.15
2002,3,44,0.5989,6.15
2002,4,44,0.4872,6.15
2003,1,44,0.4844,6.15
2003,2,44,0.4423,6.15
2003,3,44,0.5625,6.15
2003,4,44,0.4503,6.15
2004,1,44,0.3566,6.75
2004,2,44,0.4363,6.75
2004,3,44,0.5273,6.75
2004,4,44,0.4733,6.75
2005,1,44,0.4155,6.75
2005,2,44,0.4878,6.75
2005,3,44,0.4768,6.75
2005,4,44,0.459,6.75
2006,1,44,0.4155,6.87
2006,2,44,0.4356,7.1
2006,3,44,0.5358,7.1
2006,4,44,0.425,7.1
2007,1,44,0.4203,7.4
2007,2,44,0.4496,7.4
2007,3,44,0.5066,7.4
2007,4,44,0.4564,7.4
2008,1,44,0.3757,7.4
2008,2,44,0.3765,7.4
2008,3,44,0.4694,7.4
2008,4,44,0.3665,7.4
2009,1,44,0.3087,7.4
2009,2,44,0.2979,7.4
2009,3,44,0.4093,7.4
2009,4,44,0.3513,7.4
2010,1,44,0.3549,7.4
2010,2,44,0.3131,7.4
2010,3,44,0.4004,7.4
2010,4,44,0.3099,7.4
2011,1,44,0.2832,7.4
2011,2,44,0.2885,7.4
2011,3,44,0.3748,7.4
2011,4,44,0.3466,7.4
2012,1,44,0.2908,7.4
2012,2,44,0.3874,7.4
2012,3,44,0.4197,7.4
2012,4,44,0.375,7.4
2013,1,44,0.2826,7.75
2013,2,44,0.3191,7.75
2013,3,44,0.37,7.75
2013,4,44,0.2996,7.75
2014,1,44,0.2335,8
2014,2,44,0.3903,8
2014,3,44,0.3942,8
2014,4,44,0.3453,8
2015,1,44,0.3325,9
2015,2,44,0.3831,9
2015,3,44,0.396,9
2015,4,44,0.2933,9
2016,1,44,0.2442,9.6
2016,2,44,0.4048,9.6
2016,3,44,0.416,9.6
2016,4,44,0.3671,9.6
2017,1,44,0.3525,9.6
2017,2,44,0.3802,9.6
2017,3,44,0.4752,9.6
2017,4,44,0.3316,9.6
2018,1,44,0.312,10.1
2018,2,44,0.3478,10.1
2018,3,44,0.3832,10.1
2018,4,44,0.2723,10.1
2019,1,44,0.2904,10.5
2019,2,44,0.3137,10.5
2019,3,44,0.4091,10.5
2019,4,44,0.277,10.5
1979,1,45,0.4047,2.9
1979,2,45,0.4469,2.9
1979,3,45,0.4562,2.9
1979,4,45,0.3645,2.9
1980,1,45,0.3044,3.1
1980,2,45,0.4215,3.1
1980,3,45,0.4453,3.1
1980,4,45,0.3483,3.1
1981,1,45,0.3092,3.35
1981,2,45,0.3186,3.35
1981,3,45,0.3732,3.35
1981,4,45,0.3217,3.35
1982,1,45,0.3215,3.35
1982,2,45,0.3353,3.35
1982,3,45,0.3938,3.35
1982,4,45,0.325,3.35
1983,1,45,0.2686,3.35
1983,2,45,0.3075,3.35
1983,3,45,0.4127,3.35
1983,4,45,0.3305,3.35
1984,1,45,0.3482,3.35
1984,2,45,0.4559,3.35
1984,3,45,0.3961,3.35
1984,4,45,0.3373,3.35
1985,1,45,0.4121,3.35
1985,2,45,0.412,3.35
1985,3,45,0.4219,3.35
1985,4,45,0.2998,3.35
1986,1,45,0.303,3.35
1986,2,45,0.4569,3.35
1986,3,45,0.461,3.35
1986,4,45,0.3541,3.35
1987,1,45,0.337,3.35
1987,2,45,0.4155,3.35
1987,3,45,0.4767,3.35
1987,4,45,0.3931,3.35
1988,1,45,0.3622,3.35
1988,2,45,0.4243,3.35
1988,3,45,0.4822,3.35
1988,4,45,0.4581,3.35
1989,1,45,0.3504,3.35
1989,2,45,0.4663,3.35
1989,3,45,0.4728,3.35
1989,4,45,0.4287,3.35
1990,1,45,0.3718,3.35
1990,2,45,0.4522,3.8
1990,3,45,0.4294,3.8
1990,4,45,0.3463,3.8
1991,1,45,0.3682,3.8
1991,2,45,0.4697,4.25
1991,3,45,0.4153,4.25
1991,4,45,0.3223,4.25
1992,1,45,0.3372,4.25
1992,2,45,0.4312,4.25
1992,3,45,0.4771,4.25
1992,4,45,0.371,4.25
1993,1,45,0.3946,4.25
1993,2,45,0.3569,4.25
1993,3,45,0.4448,4.25
1993,4,45,0.3044,4.25
1994,1,45,0.3845,4.25
1994,2,45,0.3705,4.25
1994,3,45,0.4074,4.25
1994,4,45,0.3047,4.25
1995,1,45,0.382,4.25
1995,2,45,0.478,4.25
1995,3,45,0.4856,4.25
1995,4,45,0.4281,4.25
1996,1,45,0.3917,4.25
1996,2,45,0.4181,4.25
1996,3,45,0.3973,4.25
1996,4,45,0.3636,4.75
1997,1,45,0.3469,4.75
1997,2,45,0.3828,4.75
1997,3,45,0.3774,4.88
1997,4,45,0.3544,5.15
1998,1,45,0.4191,5.15
1998,2,45,0.4729,5.15
1998,3,45,0.3598,5.15
1998,4,45,0.4785,5.15
1999,1,45,0.402,5.15
1999,2,45,0.5442,5.15
1999,3,45,0.4358,5.15
1999,4,45,0.328,5.15
2000,1,45,0.3838,5.15
2000,2,45,0.5104,5.15
2000,3,45,0.3789,5.15
2000,4,45,0.3807,5.15
2001,1,45,0.3514,5.15
2001,2,45,0.3626,5.15
2001,3,45,0.38,5.15
2001,4,45,0.3779,5.15
2002,1,45,0.2668,5.15
2002,2,45,0.379,5.15
2002,3,45,0.4435,5.15
2002,4,45,0.3588,5.15
2003,1,45,0.303,5.15
2003,2,45,0.371,5.15
2003,3,45,0.3459,5.15
2003,4,45,0.3624,5.15
2004,1,45,0.3371,5.15
2004,2,45,0.3234,5.15
2004,3,45,0.3565,5.15
2004,4,45,0.2452,5.15
2005,1,45,0.2821,5.15
2005,2,45,0.3012,5.15
2005,3,45,0.3492,5.15
2005,4,45,0.309,5.15
2006,1,45,0.2602,5.15
2006,2,45,0.3866,5.15
2006,3,45,0.3629,5.15
2006,4,45,0.3777,5.15
2007,1,45,0.2875,5.15
2007,2,45,0.3532,5.15
2007,3,45,0.3446,5.68
2007,4,45,0.3033,5.85
2008,1,45,0.2535,5.85
2008,2,45,0.3665,5.85
2008,3,45,0.3062,6.38
2008,4,45,0.2379,6.55
2009,1,45,0.2242,6.55
2009,2,45,0.2927,6.55
2009,3,45,0.2637,7.07
2009,4,45,0.1952,7.25
2010,1,45,0.2124,7.25
2010,2,45,0.2509,7.25
2010,3,45,0.2353,7.25
2010,4,45,0.2239,7.25
2011,1,45,0.2591,7.25
2011,2,45,0.2919,7.25
2011,3,45,0.253,7.25
2011,4,45,0.2775,7.25
2012,1,45,0.1961,7.25
2012,2,45,0.1938,7.25
2012,3,45,0.2565,7.25
2012,4,45,0.2521,7.25
2013,1,45,0.218,7.25
2013,2,45,0.2244,7.25
2013,3,45,0.274,7.25
2013,4,45,0.2105,7.25
2014,1,45,0.2361,7.25
2014,2,45,0.2879,7.25
2014,3,45,0.2737,7.25
2014,4,45,0.2573,7.25
2015,1,45,0.1949,7.25
2015,2,45,0.2453,7.25
2015,3,45,0.2647,7.25
2015,4,45,0.2448,7.25
2016,1,45,0.2604,7.25
2016,2,45,0.2968,7.25
2016,3,45,0.2947,7.25
2016,4,45,0.3216,7.25
2017,1,45,0.3058,7.25
2017,2,45,0.3429,7.25
2017,3,45,0.3338,7.25
2017,4,45,0.2106,7.25
2018,1,45,0.1886,7.25
2018,2,45,0.2929,7.25
2018,3,45,0.3646,7.25
2018,4,45,0.357,7.25
2019,1,45,0.1841,7.25
2019,2,45,0.3163,7.25
2019,3,45,0.3102,7.25
2019,4,45,0.2327,7.25
1979,1,46,0.5518,2.9
1979,2,46,0.6645,2.9
1979,3,46,0.6688,2.9
1979,4,46,0.6279,2.9
1980,1,46,0.5335,3.1
1980,2,46,0.6411,3.1
1980,3,46,0.6575,3.1
1980,4,46,0.5514,3.1
1981,1,46,0.4953,3.35
1981,2,46,0.5862,3.35
1981,3,46,0.656,3.35
1981,4,46,0.4756,3.35
1982,1,46,0.4382,3.35
1982,2,46,0.549,3.35
1982,3,46,0.6012,3.35
1982,4,46,0.4977,3.35
1983,1,46,0.517,3.35
1983,2,46,0.5634,3.35
1983,3,46,0.5946,3.35
1983,4,46,0.4876,3.35
1984,1,46,0.4746,3.35
1984,2,46,0.585,3.35
1984,3,46,0.67,3.35
1984,4,46,0.5023,3.35
1985,1,46,0.519,3.35
1985,2,46,0.6192,3.35
1985,3,46,0.7057,3.35
1985,4,46,0.4962,3.35
1986,1,46,0.5115,3.35
1986,2,46,0.646,3.35
1986,3,46,0.7088,3.35
1986,4,46,0.4879,3.35
1987,1,46,0.449,3.35
1987,2,46,0.5763,3.35
1987,3,46,0.6888,3.35
1987,4,46,0.5059,3.35
1988,1,46,0.4602,3.35
1988,2,46,0.6007,3.35
1988,3,46,0.6186,3.35
1988,4,46,0.4838,3.35
1989,1,46,0.4982,3.35
1989,2,46,0.5829,3.35
1989,3,46,0.6484,3.35
1989,4,46,0.5118,3.35
1990,1,46,0.5283,3.35
1990,2,46,0.5422,3.8
1990,3,46,0.6493,3.8
1990,4,46,0.5336,3.8
1991,1,46,0.585,3.8
1991,2,46,0.6538,4.25
1991,3,46,0.6439,4.25
1991,4,46,0.4977,4.25
1992,1,46,0.4367,4.25
1992,2,46,0.5596,4.25
1992,3,46,0.7277,4.25
1992,4,46,0.5199,4.25
1993,1,46,0.5024,4.25
1993,2,46,0.5888,4.25
1993,3,46,0.6591,4.25
1993,4,46,0.516,4.25
1994,1,46,0.5405,4.25
1994,2,46,0.6988,4.25
1994,3,46,0.7363,4.25
1994,4,46,0.5733,4.25
1995,1,46,0.525,4.25
1995,2,46,0.6255,4.25
1995,3,46,0.7023,4.25
1995,4,46,0.5631,4.25
1996,1,46,0.6098,4.25
1996,2,46,0.5952,4.25
1996,3,46,0.6812,4.25
1996,4,46,0.5529,4.75
1997,1,46,0.4496,4.75
1997,2,46,0.6702,4.75
1997,3,46,0.715,4.88
1997,4,46,0.6101,5.15
1998,1,46,0.615,5.15
1998,2,46,0.6645,5.15
1998,3,46,0.651,5.15
1998,4,46,0.5441,5.15
1999,1,46,0.5474,5.15
1999,2,46,0.5572,5.15
1999,3,46,0.6744,5.15
1999,4,46,0.5983,5.15
2000,1,46,0.5902,5.15
2000,2,46,0.6121,5.15
2000,3,46,0.7042,5.15
2000,4,46,0.5889,5.15
2001,1,46,0.4638,5.15
2001,2,46,0.6665,5.15
2001,3,46,0.6552,5.15
2001,4,46,0.5401,5.15
2002,1,46,0.5272,5.15
2002,2,46,0.6125,5.15
2002,3,46,0.6857,5.15
2002,4,46,0.5581,5.15
2003,1,46,0.4646,5.15
2003,2,46,0.582,5.15
2003,3,46,0.647,5.15
2003,4,46,0.5124,5.15
2004,1,46,0.5221,5.15
2004,2,46,0.572,5.15
2004,3,46,0.6553,5.15
2004,4,46,0.596,5.15
2005,1,46,0.4853,5.15
2005,2,46,0.536,5.15
2005,3,46,0.5998,5.15
2005,4,46,0.4891,5.15
2006,1,46,0.5619,5.15
2006,2,46,0.6262,5.15
2006,3,46,0.6524,5.15
2006,4,46,0.5123,5.15
2007,1,46,0.5479,5.15
2007,2,46,0.5806,5.15
2007,3,46,0.5834,5.68
2007,4,46,0.5581,5.85
2008,1,46,0.5124,5.85
2008,2,46,0.524,5.85
2008,3,46,0.5647,6.38
2008,4,46,0.4345,6.55
2009,1,46,0.4791,6.55
2009,2,46,0.5479,6.55
2009,3,46,0.5519,7.07
2009,4,46,0.426,7.25
2010,1,46,0.4161,7.25
2010,2,46,0.5289,7.25
2010,3,46,0.4777,7.25
2010,4,46,0.3161,7.25
2011,1,46,0.3132,7.25
2011,2,46,0.5008,7.25
2011,3,46,0.5177,7.25
2011,4,46,0.4274,7.25
2012,1,46,0.4215,7.25
2012,2,46,0.4979,7.25
2012,3,46,0.5127,7.25
2012,4,46,0.4465,7.25
2013,1,46,0.4095,7.25
2013,2,46,0.5216,7.25
2013,3,46,0.5228,7.25
2013,4,46,0.4359,7.25
2014,1,46,0.3502,7.25
2014,2,46,0.5187,7.25
2014,3,46,0.5165,7.25
2014,4,46,0.4327,7.25
2015,1,46,0.3945,8.5
2015,2,46,0.4558,8.5
2015,3,46,0.505,8.5
2015,4,46,0.5188,8.5
2016,1,46,0.4043,8.55
2016,2,46,0.4569,8.55
2016,3,46,0.5589,8.55
2016,4,46,0.3908,8.55
2017,1,46,0.3602,8.65
2017,2,46,0.4547,8.65
2017,3,46,0.5181,8.65
2017,4,46,0.5059,8.65
2018,1,46,0.4342,8.85
2018,2,46,0.448,8.85
2018,3,46,0.4242,8.85
2018,4,46,0.4007,8.85
2019,1,46,0.4096,9.1
2019,2,46,0.5144,9.1
2019,3,46,0.4814,9.1
2019,4,46,0.3279,9.1
1979,1,47,0.3509,2.9
1979,2,47,0.3982,2.9
1979,3,47,0.4856,2.9
1979,4,47,0.4129,2.9
1980,1,47,0.3159,3.1
1980,2,47,0.4339,3.1
1980,3,47,0.4513,3.1
1980,4,47,0.3372,3.1
1981,1,47,0.3058,3.35
1981,2,47,0.3708,3.35
1981,3,47,0.3674,3.35
1981,4,47,0.3317,3.35
1982,1,47,0.2819,3.35
1982,2,47,0.3388,3.35
1982,3,47,0.3633,3.35
1982,4,47,0.3588,3.35
1983,1,47,0.3209,3.35
1983,2,47,0.3724,3.35
1983,3,47,0.3567,3.35
1983,4,47,0.335,3.35
1984,1,47,0.3344,3.35
1984,2,47,0.3657,3.35
1984,3,47,0.5097,3.35
1984,4,47,0.3912,3.35
1985,1,47,0.3292,3.35
1985,2,47,0.4048,3.35
1985,3,47,0.4588,3.35
1985,4,47,0.3825,3.35
1986,1,47,0.3282,3.35
1986,2,47,0.4421,3.35
1986,3,47,0.4556,3.35
1986,4,47,0.37,3.35
1987,1,47,0.3332,3.35
1987,2,47,0.3412,3.35
1987,3,47,0.5102,3.35
1987,4,47,0.4893,3.35
1988,1,47,0.3812,3.35
1988,2,47,0.3837,3.35
1988,3,47,0.4561,3.35
1988,4,47,0.4808,3.35
1989,1,47,0.3861,3.35
1989,2,47,0.3865,3.35
1989,3,47,0.5455,3.35
1989,4,47,0.4436,3.35
1990,1,47,0.3982,3.35
1990,2,47,0.4287,3.8
1990,3,47,0.4142,3.8
1990,4,47,0.4326,3.8
1991,1,47,0.3933,3.8
1991,2,47,0.4554,4.25
1991,3,47,0.4991,4.25
1991,4,47,0.3974,4.25
1992,1,47,0.3355,4.25
1992,2,47,0.3828,4.25
1992,3,47,0.4982,4.25
1992,4,47,0.421,4.25
1993,1,47,0.3731,4.25
1993,2,47,0.3819,4.25
1993,3,47,0.4916,4.25
1993,4,47,0.3617,4.25
1994,1,47,0.3711,4.25
1994,2,47,0.504,4.25
1994,3,47,0.487,4.25
1994,4,47,0.5482,4.25
1995,1,47,0.4532,4.25
1995,2,47,0.5536,4.25
1995,3,47,0.4454,4.25
1995,4,47,0.3499,4.25
1996,1,47,0.3421,4.25
1996,2,47,0.4406,4.25
1996,3,47,0.4403,4.25
1996,4,47,0.3877,4.75
1997,1,47,0.4298,4.75
1997,2,47,0.4509,4.75
1997,3,47,0.4643,4.88
1997,4,47,0.4162,5.15
1998,1,47,0.4398,5.15
1998,2,47,0.4633,5.15
1998,3,47,0.5228,5.15
1998,4,47,0.478,5.15
1999,1,47,0.4624,5.15
1999,2,47,0.5645,5.15
1999,3,47,0.5149,5.15
1999,4,47,0.3981,5.15
2000,1,47,0.4269,5.15
2000,2,47,0.4751,5.15
2000,3,47,0.5266,5.15
2000,4,47,0.4395,5.15
2001,1,47,0.4141,5.15
2001,2,47,0.4535,5.15
2001,3,47,0.4708,5.15
2001,4,47,0.3688,5.15
2002,1,47,0.3521,5.15
2002,2,47,0.406,5.15
2002,3,47,0.4502,5.15
2002,4,47,0.3806,5.15
2003,1,47,0.3522,5.15
2003,2,47,0.4243,5.15
2003,3,47,0.37,5.15
2003,4,47,0.3343,5.15
2004,1,47,0.4694,5.15
2004,2,47,0.4008,5.15
2004,3,47,0.3409,5.15
2004,4,47,0.3442,5.15
2005,1,47,0.404,5.15
2005,2,47,0.3643,5.15
2005,3,47,0.4361,5.15
2005,4,47,0.3151,5.15
2006,1,47,0.3686,5.15
2006,2,47,0.3952,5.15
2006,3,47,0.4569,5.15
2006,4,47,0.4019,5.15
2007,1,47,0.3552,5.15
2007,2,47,0.3285,5.15
2007,3,47,0.3664,5.68
2007,4,47,0.2999,5.85
2008,1,47,0.2937,5.85
2008,2,47,0.3164,5.85
2008,3,47,0.2961,6.38
2008,4,47,0.2827,6.55
2009,1,47,0.2583,6.55
2009,2,47,0.286,6.55
2009,3,47,0.2854,7.07
2009,4,47,0.2321,7.25
2010,1,47,0.1736,7.25
2010,2,47,0.3174,7.25
2010,3,47,0.3177,7.25
2010,4,47,0.2419,7.25
2011,1,47,0.1949,7.25
2011,2,47,0.2554,7.25
2011,3,47,0.2303,7.25
2011,4,47,0.2458,7.25
2012,1,47,0.2098,7.25
2012,2,47,0.3248,7.25
2012,3,47,0.3654,7.25
2012,4,47,0.3424,7.25
2013,1,47,0.2642,7.25
2013,2,47,0.2507,7.25
2013,3,47,0.3011,7.25
2013,4,47,0.2881,7.25
2014,1,47,0.264,7.25
2014,2,47,0.305,7.25
2014,3,47,0.3012,7.25
2014,4,47,0.314,7.25
2015,1,47,0.294,7.25
2015,2,47,0.3434,7.25
2015,3,47,0.3081,7.25
2015,4,47,0.3368,7.25
2016,1,47,0.3425,7.25
2016,2,47,0.308,7.25
2016,3,47,0.4056,7.25
2016,4,47,0.2935,7.25
2017,1,47,0.3257,7.25
2017,2,47,0.2563,7.25
2017,3,47,0.3809,7.25
2017,4,47,0.3165,7.25
2018,1,47,0.3191,7.25
2018,2,47,0.3573,7.25
2018,3,47,0.3393,7.25
2018,4,47,0.3394,7.25
2019,1,47,0.3143,7.25
2019,2,47,0.3285,7.25
2019,3,47,0.421,7.25
2019,4,47,0.3923,7.25
1979,1,48,0.4478,2.9
1979,2,48,0.4954,2.9
1979,3,48,0.5422,2.9
1979,4,48,0.4949,2.9
1980,1,48,0.4725,3.1
1980,2,48,0.4847,3.1
1980,3,48,0.5565,3.1
1980,4,48,0.465,3.1
1981,1,48,0.4511,3.35
1981,2,48,0.472,3.35
1981,3,48,0.5247,3.35
1981,4,48,0.4681,3.35
1982,1,48,0.4119,3.35
1982,2,48,0.4754,3.35
1982,3,48,0.4811,3.35
1982,4,48,0.4232,3.35
1983,1,48,0.3823,3.35
1983,2,48,0.4381,3.35
1983,3,48,0.4872,3.35
1983,4,48,0.4451,3.35
1984,1,48,0.4151,3.35
1984,2,48,0.4623,3.35
1984,3,48,0.5073,3.35
1984,4,48,0.4442,3.35
1985,1,48,0.4585,3.35
1985,2,48,0.4653,3.35
1985,3,48,0.4731,3.35
1985,4,48,0.4044,3.35
1986,1,48,0.3602,3.35
1986,2,48,0.436,3.35
1986,3,48,0.4751,3.35
1986,4,48,0.3504,3.35
1987,1,48,0.3467,3.35
1987,2,48,0.4314,3.35
1987,3,48,0.4428,3.35
1987,4,48,0.3682,3.35
1988,1,48,0.348,3.35
1988,2,48,0.4262,3.35
1988,3,48,0.4719,3.35
1988,4,48,0.4263,3.35
1989,1,48,0.4001,3.35
1989,2,48,0.4368,3.35
1989,3,48,0.4837,3.35
1989,4,48,0.3662,3.35
1990,1,48,0.3531,3.35
1990,2,48,0.3965,3.8
1990,3,48,0.4231,3.8
1990,4,48,0.3886,3.8
1991,1,48,0.3645,3.8
1991,2,48,0.3965,4.25
1991,3,48,0.4421,4.25
1991,4,48,0.4069,4.25
1992,1,48,0.3747,4.25
1992,2,48,0.3966,4.25
1992,3,48,0.4488,4.25
1992,4,48,0.4054,4.25
1993,1,48,0.3573,4.25
1993,2,48,0.4014,4.25
1993,3,48,0.4563,4.25
1993,4,48,0.4137,4.25
1994,1,48,0.3708,4.25
1994,2,48,0.3795,4.25
1994,3,48,0.4626,4.25
1994,4,48,0.4061,4.25
1995,1,48,0.3618,4.25
1995,2,48,0.4305,4.25
1995,3,48,0.4544,4.25
1995,4,48,0.4104,4.25
1996,1,48,0.3673,4.25
1996,2,48,0.4015,4.25
1996,3,48,0.3815,4.25
1996,4,48,0.3636,4.75
1997,1,48,0.3468,4.75
1997,2,48,0.3913,4.75
1997,3,48,0.3731,4.88
1997,4,48,0.3613,5.15
1998,1,48,0.4229,5.15
1998,2,48,0.432,5.15
1998,3,48,0.4027,5.15
1998,4,48,0.3819,5.15
1999,1,48,0.3972,5.15
1999,2,48,0.4279,5.15
1999,3,48,0.3989,5.15
1999,4,48,0.3927,5.15
2000,1,48,0.379,5.15
2000,2,48,0.4099,5.15
2000,3,48,0.4303,5.15
2000,4,48,0.4321,5.15
2001,1,48,0.384,5.15
2001,2,48,0.3895,5.15
2001,3,48,0.4479,5.15
2001,4,48,0.4116,5.15
2002,1,48,0.3737,5.15
2002,2,48,0.3856,5.15
2002,3,48,0.3905,5.15
2002,4,48,0.3547,5.15
2003,1,48,0.3129,5.15
2003,2,48,0.3591,5.15
2003,3,48,0.3191,5.15
2003,4,48,0.3144,5.15
2004,1,48,0.2968,5.15
2004,2,48,0.3145,5.15
2004,3,48,0.3332,5.15
2004,4,48,0.3109,5.15
2005,1,48,0.3075,5.15
2005,2,48,0.3239,5.15
2005,3,48,0.3393,5.15
2005,4,48,0.2779,5.15
2006,1,48,0.3157,5.15
2006,2,48,0.329,5.15
2006,3,48,0.376,5.15
2006,4,48,0.3554,5.15
2007,1,48,0.3417,5.15
2007,2,48,0.3401,5.15
2007,3,48,0.3473,5.68
2007,4,48,0.3326,5.85
2008,1,48,0.3157,5.85
2008,2,48,0.338,5.85
